matchday_nr,home_team_name,away_team_name,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif,season
3,Arminia Bielefeld,Eintracht Frankfurt,8.0,10.0,12.0,-8.0,2021
3,1. FC Köln,VfL Bochum,37.0,15.0,14.0,46.0,2021
4,RB Leipzig,FC Bayern München,1.0,4.0,5.0,-7.0,2021
4,Eintracht Frankfurt,VfB Stuttgart,33.0,21.0,42.0,-13.0,2021
4,Bayer Leverkusen,Borussia Dortmund,29.0,22.0,35.0,-21.0,2021
4,1. FC Union Berlin,FC Augsburg,1.0,4.0,3.0,-2.0,2021
4,Borussia Mönchengladbach,Arminia Bielefeld,22.0,6.0,6.0,32.0,2021
4,SC Freiburg,1. FC Köln,17.0,6.0,13.0,8.0,2021
4,TSG 1899 Hoffenheim,1. FSV Mainz 05,8.0,8.0,10.0,-3.0,2021
4,VfL Bochum,Hertha BSC,19.0,12.0,19.0,1.0,2021
4,SpVgg Greuther Fürth,VfL Wolfsburg,0.0,1.0,1.0,-1.0,2021
5,FC Bayern München,VfL Bochum,45.0,15.0,8.0,91.0,2021
5,Borussia Dortmund,1. FC Union Berlin,2.0,0.0,2.0,4.0,2021
5,VfL Wolfsburg,Eintracht Frankfurt,20.0,12.0,8.0,15.0,2021
5,VfB Stuttgart,Bayer Leverkusen,23.0,20.0,37.0,-36.0,2021
5,1. FSV Mainz 05,SC Freiburg,16.0,11.0,13.0,15.0,2021
5,FC Augsburg,Borussia Mönchengladbach,6.0,8.0,8.0,-8.0,2021
5,Hertha BSC,SpVgg Greuther Fürth,2.0,1.0,1.0,2.0,2021
5,Arminia Bielefeld,TSG 1899 Hoffenheim,0.0,2.0,2.0,-5.0,2021
5,1. FC Köln,RB Leipzig,2.0,2.0,4.0,-6.0,2021
6,RB Leipzig,Hertha BSC,8.0,1.0,1.0,22.0,2021
6,Eintracht Frankfurt,1. FC Köln,32.0,28.0,34.0,-12.0,2021
6,Bayer Leverkusen,1. FSV Mainz 05,15.0,5.0,10.0,8.0,2021
6,1. FC Union Berlin,Arminia Bielefeld,7.0,10.0,3.0,9.0,2021
6,Borussia Mönchengladbach,Borussia Dortmund,30.0,28.0,40.0,-17.0,2021
6,SC Freiburg,FC Augsburg,15.0,10.0,5.0,17.0,2021
6,TSG 1899 Hoffenheim,VfL Wolfsburg,7.0,7.0,12.0,-12.0,2021
6,VfL Bochum,VfB Stuttgart,15.0,18.0,35.0,-35.0,2021
6,SpVgg Greuther Fürth,FC Bayern München,0.0,0.0,2.0,-5.0,2021
7,FC Bayern München,Eintracht Frankfurt,55.0,22.0,23.0,80.0,2021
7,RB Leipzig,VfL Bochum,4.0,0.0,0.0,6.0,2021
7,Borussia Dortmund,FC Augsburg,12.0,5.0,3.0,25.0,2021
7,VfL Wolfsburg,Borussia Mönchengladbach,22.0,8.0,12.0,17.0,2021
7,VfB Stuttgart,TSG 1899 Hoffenheim,9.0,7.0,6.0,5.0,2021
7,1. FSV Mainz 05,1. FC Union Berlin,5.0,2.0,3.0,-1.0,2021
7,Hertha BSC,SC Freiburg,15.0,17.0,12.0,5.0,2021
7,Arminia Bielefeld,Bayer Leverkusen,12.0,11.0,13.0,-8.0,2021
7,1. FC Köln,SpVgg Greuther Fürth,8.0,6.0,2.0,10.0,2021
8,Borussia Dortmund,1. FSV Mainz 05,17.0,8.0,5.0,24.0,2021
8,Eintracht Frankfurt,Hertha BSC,21.0,18.0,29.0,-17.0,2021
8,Bayer Leverkusen,FC Bayern München,18.0,16.0,50.0,-61.0,2021
8,1. FC Union Berlin,VfL Wolfsburg,0.0,2.0,2.0,-4.0,2021
8,Borussia Mönchengladbach,VfB Stuttgart,29.0,29.0,40.0,-30.0,2021
8,SC Freiburg,RB Leipzig,4.0,2.0,6.0,-11.0,2021
8,TSG 1899 Hoffenheim,1. FC Köln,10.0,6.0,6.0,18.0,2021
8,FC Augsburg,Arminia Bielefeld,5.0,1.0,0.0,9.0,2021
8,SpVgg Greuther Fürth,VfL Bochum,8.0,12.0,6.0,5.0,2021
9,FC Bayern München,TSG 1899 Hoffenheim,17.0,5.0,4.0,36.0,2021
9,RB Leipzig,SpVgg Greuther Fürth,3.0,1.0,0.0,4.0,2021
9,VfL Wolfsburg,SC Freiburg,13.0,11.0,12.0,11.0,2021
9,VfB Stuttgart,1. FC Union Berlin,1.0,2.0,1.0,1.0,2021
9,1. FSV Mainz 05,FC Augsburg,10.0,6.0,12.0,0.0,2021
9,Hertha BSC,Borussia Mönchengladbach,24.0,17.0,25.0,-1.0,2021
9,Arminia Bielefeld,Borussia Dortmund,12.0,12.0,16.0,-33.0,2021
9,1. FC Köln,Bayer Leverkusen,16.0,24.0,26.0,-19.0,2021
9,VfL Bochum,Eintracht Frankfurt,24.0,15.0,25.0,-13.0,2021
10,Borussia Dortmund,1. FC Köln,38.0,24.0,28.0,22.0,2021
10,Eintracht Frankfurt,RB Leipzig,2.0,5.0,3.0,-2.0,2021
10,Bayer Leverkusen,VfL Wolfsburg,23.0,8.0,19.0,12.0,2021
10,1. FC Union Berlin,FC Bayern München,0.0,2.0,2.0,-3.0,2021
10,Borussia Mönchengladbach,VfL Bochum,24.0,22.0,20.0,22.0,2021
10,SC Freiburg,SpVgg Greuther Fürth,9.0,11.0,6.0,1.0,2021
10,TSG 1899 Hoffenheim,Hertha BSC,11.0,5.0,6.0,14.0,2021
10,FC Augsburg,VfB Stuttgart,10.0,1.0,9.0,7.0,2021
10,Arminia Bielefeld,1. FSV Mainz 05,9.0,4.0,5.0,6.0,2021
11,FC Bayern München,SC Freiburg,29.0,9.0,4.0,59.0,2021
11,RB Leipzig,Borussia Dortmund,2.0,2.0,6.0,-8.0,2021
11,VfL Wolfsburg,FC Augsburg,7.0,7.0,6.0,7.0,2021
11,VfB Stuttgart,Arminia Bielefeld,18.0,11.0,11.0,15.0,2021
11,1. FSV Mainz 05,Borussia Mönchengladbach,10.0,10.0,16.0,-15.0,2021
11,Hertha BSC,Bayer Leverkusen,14.0,12.0,24.0,-28.0,2021
11,1. FC Köln,1. FC Union Berlin,5.0,1.0,6.0,9.0,2021
11,VfL Bochum,TSG 1899 Hoffenheim,2.0,0.0,2.0,-1.0,2021
11,SpVgg Greuther Fürth,Eintracht Frankfurt,3.0,4.0,5.0,-1.0,2021
12,Borussia Dortmund,VfB Stuttgart,38.0,24.0,40.0,2.0,2021
12,Bayer Leverkusen,VfL Bochum,24.0,12.0,16.0,18.0,2021
12,1. FC Union Berlin,Hertha BSC,2.0,3.0,3.0,-5.0,2021
12,Borussia Mönchengladbach,SpVgg Greuther Fürth,6.0,2.0,0.0,12.0,2021
12,SC Freiburg,Eintracht Frankfurt,13.0,9.0,16.0,-9.0,2021
12,TSG 1899 Hoffenheim,RB Leipzig,2.0,3.0,5.0,0.0,2021
12,1. FSV Mainz 05,1. FC Köln,11.0,8.0,9.0,8.0,2021
12,FC Augsburg,FC Bayern München,2.0,2.0,16.0,-36.0,2021
12,Arminia Bielefeld,VfL Wolfsburg,6.0,6.0,12.0,-12.0,2021
13,FC Bayern München,Arminia Bielefeld,26.0,5.0,5.0,39.0,2021
13,RB Leipzig,Bayer Leverkusen,5.0,4.0,1.0,5.0,2021
13,VfL Wolfsburg,Borussia Dortmund,9.0,12.0,29.0,-47.0,2021
13,Eintracht Frankfurt,1. FC Union Berlin,5.0,4.0,1.0,13.0,2021
13,VfB Stuttgart,1. FSV Mainz 05,11.0,6.0,11.0,2.0,2021
13,Hertha BSC,FC Augsburg,8.0,9.0,3.0,4.0,2021
13,1. FC Köln,Borussia Mönchengladbach,25.0,19.0,52.0,-64.0,2021
13,VfL Bochum,SC Freiburg,8.0,4.0,6.0,3.0,2021
13,SpVgg Greuther Fürth,TSG 1899 Hoffenheim,1.0,1.0,2.0,-5.0,2021
14,Borussia Dortmund,FC Bayern München,25.0,29.0,50.0,-81.0,2021
14,Bayer Leverkusen,SpVgg Greuther Fürth,1.0,1.0,0.0,2.0,2021
14,1. FC Union Berlin,RB Leipzig,2.0,1.0,5.0,-9.0,2021
14,Borussia Mönchengladbach,SC Freiburg,13.0,13.0,14.0,-4.0,2021
14,VfB Stuttgart,Hertha BSC,25.0,17.0,26.0,9.0,2021
14,TSG 1899 Hoffenheim,Eintracht Frankfurt,8.0,7.0,9.0,-2.0,2021
14,1. FSV Mainz 05,VfL Wolfsburg,9.0,15.0,16.0,-12.0,2021
14,FC Augsburg,VfL Bochum,1.0,0.0,1.0,1.0,2021
14,Arminia Bielefeld,1. FC Köln,13.0,3.0,16.0,-10.0,2021
15,FC Bayern München,1. FSV Mainz 05,22.0,3.0,5.0,53.0,2021
15,RB Leipzig,Borussia Mönchengladbach,6.0,3.0,1.0,7.0,2021
15,VfL Wolfsburg,VfB Stuttgart,20.0,6.0,18.0,9.0,2021
15,Eintracht Frankfurt,Bayer Leverkusen,26.0,13.0,33.0,-28.0,2021
15,SC Freiburg,TSG 1899 Hoffenheim,8.0,10.0,6.0,3.0,2021
15,Hertha BSC,Arminia Bielefeld,9.0,15.0,8.0,5.0,2021
15,1. FC Köln,FC Augsburg,5.0,7.0,6.0,3.0,2021
15,VfL Bochum,Borussia Dortmund,16.0,20.0,24.0,-15.0,2021
15,SpVgg Greuther Fürth,1. FC Union Berlin,10.0,10.0,4.0,9.0,2021
16,Borussia Dortmund,SpVgg Greuther Fürth,2.0,0.0,0.0,7.0,2021
16,VfL Wolfsburg,1. FC Köln,14.0,10.0,6.0,23.0,2021
16,Bayer Leverkusen,TSG 1899 Hoffenheim,15.0,5.0,6.0,19.0,2021
16,1. FC Union Berlin,SC Freiburg,3.0,2.0,3.0,-5.0,2021
16,Borussia Mönchengladbach,Eintracht Frankfurt,33.0,27.0,34.0,2.0,2021
16,VfB Stuttgart,FC Bayern München,18.0,20.0,66.0,-100.0,2021
16,1. FSV Mainz 05,Hertha BSC,9.0,16.0,13.0,-15.0,2021
16,FC Augsburg,RB Leipzig,1.0,3.0,6.0,-8.0,2021
16,Arminia Bielefeld,VfL Bochum,15.0,14.0,17.0,2.0,2021
17,FC Bayern München,VfL Wolfsburg,38.0,6.0,4.0,80.0,2021
17,RB Leipzig,Arminia Bielefeld,3.0,1.0,0.0,3.0,2021
17,Eintracht Frankfurt,1. FSV Mainz 05,9.0,15.0,10.0,-1.0,2021
17,SC Freiburg,Bayer Leverkusen,10.0,13.0,19.0,-26.0,2021
17,TSG 1899 Hoffenheim,Borussia Mönchengladbach,10.0,11.0,7.0,-2.0,2021
17,Hertha BSC,Borussia Dortmund,18.0,18.0,32.0,-33.0,2021
17,1. FC Köln,VfB Stuttgart,35.0,25.0,30.0,-4.0,2021
17,VfL Bochum,1. FC Union Berlin,7.0,3.0,10.0,-5.0,2021
17,SpVgg Greuther Fürth,FC Augsburg,10.0,8.0,8.0,0.0,2021
18,FC Bayern München,Borussia Mönchengladbach,51.0,29.0,26.0,72.0,2022
18,RB Leipzig,1. FSV Mainz 05,6.0,2.0,2.0,17.0,2022
18,Eintracht Frankfurt,Borussia Dortmund,31.0,20.0,45.0,-52.0,2022
18,Bayer Leverkusen,1. FC Union Berlin,2.0,1.0,1.0,2.0,2022
18,SC Freiburg,Arminia Bielefeld,4.0,5.0,7.0,-4.0,2022
18,TSG 1899 Hoffenheim,FC Augsburg,12.0,5.0,5.0,16.0,2022
18,Hertha BSC,1. FC Köln,24.0,13.0,25.0,-14.0,2022
18,VfL Bochum,VfL Wolfsburg,11.0,4.0,9.0,3.0,2022
18,SpVgg Greuther Fürth,VfB Stuttgart,4.0,1.0,5.0,-4.0,2022
19,Borussia Dortmund,SC Freiburg,27.0,11.0,4.0,52.0,2022
19,VfL Wolfsburg,Hertha BSC,18.0,15.0,21.0,-6.0,2022
19,1. FC Union Berlin,TSG 1899 Hoffenheim,1.0,1.0,2.0,-4.0,2022
19,Borussia Mönchengladbach,Bayer Leverkusen,22.0,26.0,30.0,-31.0,2022
19,VfB Stuttgart,RB Leipzig,0.0,1.0,5.0,-8.0,2022
19,1. FSV Mainz 05,VfL Bochum,8.0,2.0,4.0,4.0,2022
19,FC Augsburg,Eintracht Frankfurt,7.0,5.0,6.0,-4.0,2022
19,Arminia Bielefeld,SpVgg Greuther Fürth,10.0,7.0,7.0,4.0,2022
19,1. FC Köln,FC Bayern München,23.0,23.0,48.0,-71.0,2022
20,RB Leipzig,VfL Wolfsburg,3.0,5.0,2.0,4.0,2022
20,Eintracht Frankfurt,Arminia Bielefeld,12.0,10.0,8.0,8.0,2022
20,Bayer Leverkusen,FC Augsburg,13.0,7.0,0.0,26.0,2022
20,Borussia Mönchengladbach,1. FC Union Berlin,1.0,2.0,1.0,1.0,2022
20,SC Freiburg,VfB Stuttgart,12.0,5.0,21.0,-16.0,2022
20,TSG 1899 Hoffenheim,Borussia Dortmund,7.0,10.0,9.0,1.0,2022
20,Hertha BSC,FC Bayern München,10.0,20.0,42.0,-86.0,2022
20,VfL Bochum,1. FC Köln,14.0,15.0,37.0,-46.0,2022
20,SpVgg Greuther Fürth,1. FSV Mainz 05,16.0,2.0,6.0,16.0,2022
21,FC Bayern München,RB Leipzig,5.0,4.0,1.0,7.0,2022
21,Borussia Dortmund,Bayer Leverkusen,35.0,22.0,29.0,21.0,2022
21,VfL Wolfsburg,SpVgg Greuther Fürth,1.0,1.0,0.0,1.0,2022
21,VfB Stuttgart,Eintracht Frankfurt,42.0,21.0,33.0,13.0,2022
21,1. FSV Mainz 05,TSG 1899 Hoffenheim,10.0,8.0,8.0,3.0,2022
21,FC Augsburg,1. FC Union Berlin,3.0,4.0,1.0,2.0,2022
21,Hertha BSC,VfL Bochum,19.0,12.0,19.0,-1.0,2022
21,Arminia Bielefeld,Borussia Mönchengladbach,6.0,6.0,22.0,-32.0,2022
21,1. FC Köln,SC Freiburg,13.0,6.0,17.0,-8.0,2022
22,RB Leipzig,1. FC Köln,4.0,2.0,2.0,6.0,2022
22,Eintracht Frankfurt,VfL Wolfsburg,8.0,12.0,20.0,-15.0,2022
22,Bayer Leverkusen,VfB Stuttgart,37.0,20.0,23.0,36.0,2022
22,1. FC Union Berlin,Borussia Dortmund,2.0,0.0,2.0,-4.0,2022
22,Borussia Mönchengladbach,FC Augsburg,8.0,8.0,6.0,8.0,2022
22,SC Freiburg,1. FSV Mainz 05,13.0,11.0,16.0,-15.0,2022
22,TSG 1899 Hoffenheim,Arminia Bielefeld,2.0,2.0,0.0,5.0,2022
22,VfL Bochum,FC Bayern München,8.0,15.0,45.0,-91.0,2022
22,SpVgg Greuther Fürth,Hertha BSC,1.0,1.0,2.0,-2.0,2022
23,FC Bayern München,SpVgg Greuther Fürth,2.0,0.0,0.0,5.0,2022
23,Borussia Dortmund,Borussia Mönchengladbach,40.0,28.0,30.0,17.0,2022
23,VfL Wolfsburg,TSG 1899 Hoffenheim,12.0,7.0,7.0,12.0,2022
23,VfB Stuttgart,VfL Bochum,35.0,18.0,15.0,35.0,2022
23,1. FSV Mainz 05,Bayer Leverkusen,10.0,5.0,15.0,-8.0,2022
23,FC Augsburg,SC Freiburg,5.0,10.0,15.0,-17.0,2022
23,Hertha BSC,RB Leipzig,1.0,1.0,8.0,-22.0,2022
23,Arminia Bielefeld,1. FC Union Berlin,3.0,10.0,7.0,-9.0,2022
23,1. FC Köln,Eintracht Frankfurt,34.0,28.0,32.0,12.0,2022
24,Eintracht Frankfurt,FC Bayern München,23.0,22.0,55.0,-80.0,2022
24,Bayer Leverkusen,Arminia Bielefeld,13.0,11.0,12.0,8.0,2022
24,1. FC Union Berlin,1. FSV Mainz 05,3.0,2.0,5.0,1.0,2022
24,Borussia Mönchengladbach,VfL Wolfsburg,12.0,8.0,22.0,-17.0,2022
24,SC Freiburg,Hertha BSC,12.0,17.0,15.0,-5.0,2022
24,TSG 1899 Hoffenheim,VfB Stuttgart,6.0,7.0,9.0,-5.0,2022
24,FC Augsburg,Borussia Dortmund,3.0,5.0,12.0,-25.0,2022
24,VfL Bochum,RB Leipzig,0.0,0.0,4.0,-6.0,2022
24,SpVgg Greuther Fürth,1. FC Köln,2.0,6.0,8.0,-10.0,2022
25,FC Bayern München,Bayer Leverkusen,50.0,16.0,18.0,61.0,2022
25,RB Leipzig,SC Freiburg,6.0,2.0,4.0,11.0,2022
25,VfL Wolfsburg,1. FC Union Berlin,2.0,2.0,0.0,4.0,2022
25,VfB Stuttgart,Borussia Mönchengladbach,40.0,29.0,29.0,30.0,2022
25,1. FSV Mainz 05,Borussia Dortmund,5.0,8.0,17.0,-24.0,2022
25,Hertha BSC,Eintracht Frankfurt,29.0,18.0,21.0,17.0,2022
25,Arminia Bielefeld,FC Augsburg,0.0,1.0,5.0,-9.0,2022
25,1. FC Köln,TSG 1899 Hoffenheim,6.0,6.0,10.0,-18.0,2022
25,VfL Bochum,SpVgg Greuther Fürth,6.0,12.0,8.0,-5.0,2022
26,Borussia Dortmund,Arminia Bielefeld,16.0,12.0,12.0,33.0,2022
26,Eintracht Frankfurt,VfL Bochum,25.0,15.0,24.0,13.0,2022
26,Bayer Leverkusen,1. FC Köln,26.0,24.0,16.0,19.0,2022
26,1. FC Union Berlin,VfB Stuttgart,1.0,2.0,1.0,-1.0,2022
26,Borussia Mönchengladbach,Hertha BSC,25.0,17.0,24.0,1.0,2022
26,SC Freiburg,VfL Wolfsburg,12.0,11.0,13.0,-11.0,2022
26,TSG 1899 Hoffenheim,FC Bayern München,4.0,5.0,17.0,-36.0,2022
26,FC Augsburg,1. FSV Mainz 05,12.0,6.0,10.0,0.0,2022
26,SpVgg Greuther Fürth,RB Leipzig,0.0,1.0,3.0,-4.0,2022
27,FC Bayern München,1. FC Union Berlin,2.0,2.0,0.0,3.0,2022
27,RB Leipzig,Eintracht Frankfurt,3.0,5.0,2.0,2.0,2022
27,VfL Wolfsburg,Bayer Leverkusen,19.0,8.0,23.0,-12.0,2022
27,VfB Stuttgart,FC Augsburg,9.0,1.0,10.0,-7.0,2022
27,1. FSV Mainz 05,Arminia Bielefeld,5.0,4.0,9.0,-6.0,2022
27,Hertha BSC,TSG 1899 Hoffenheim,6.0,5.0,11.0,-14.0,2022
27,1. FC Köln,Borussia Dortmund,28.0,24.0,38.0,-22.0,2022
27,VfL Bochum,Borussia Mönchengladbach,20.0,22.0,24.0,-22.0,2022
27,SpVgg Greuther Fürth,SC Freiburg,6.0,11.0,9.0,-1.0,2022
28,Borussia Dortmund,RB Leipzig,6.0,2.0,2.0,8.0,2022
28,Eintracht Frankfurt,SpVgg Greuther Fürth,5.0,4.0,3.0,1.0,2022
28,Bayer Leverkusen,Hertha BSC,24.0,12.0,14.0,28.0,2022
28,1. FC Union Berlin,1. FC Köln,6.0,1.0,5.0,-9.0,2022
28,Borussia Mönchengladbach,1. FSV Mainz 05,16.0,10.0,10.0,15.0,2022
28,SC Freiburg,FC Bayern München,4.0,9.0,29.0,-59.0,2022
28,TSG 1899 Hoffenheim,VfL Bochum,2.0,0.0,2.0,1.0,2022
28,FC Augsburg,VfL Wolfsburg,6.0,7.0,7.0,-7.0,2022
28,Arminia Bielefeld,VfB Stuttgart,11.0,11.0,18.0,-15.0,2022
29,FC Bayern München,FC Augsburg,16.0,2.0,2.0,36.0,2022
29,RB Leipzig,TSG 1899 Hoffenheim,5.0,3.0,2.0,0.0,2022
29,VfL Wolfsburg,Arminia Bielefeld,12.0,6.0,6.0,12.0,2022
29,Eintracht Frankfurt,SC Freiburg,16.0,9.0,13.0,9.0,2022
29,VfB Stuttgart,Borussia Dortmund,40.0,24.0,38.0,-2.0,2022
29,Hertha BSC,1. FC Union Berlin,3.0,3.0,2.0,5.0,2022
29,1. FC Köln,1. FSV Mainz 05,9.0,8.0,11.0,-8.0,2022
29,VfL Bochum,Bayer Leverkusen,16.0,12.0,24.0,-18.0,2022
29,SpVgg Greuther Fürth,Borussia Mönchengladbach,0.0,2.0,6.0,-12.0,2022
30,Borussia Dortmund,VfL Wolfsburg,29.0,12.0,9.0,47.0,2022
30,Bayer Leverkusen,RB Leipzig,1.0,4.0,5.0,-5.0,2022
30,1. FC Union Berlin,Eintracht Frankfurt,1.0,4.0,5.0,-13.0,2022
30,Borussia Mönchengladbach,1. FC Köln,52.0,19.0,25.0,64.0,2022
30,SC Freiburg,VfL Bochum,6.0,4.0,8.0,-3.0,2022
30,TSG 1899 Hoffenheim,SpVgg Greuther Fürth,2.0,1.0,1.0,5.0,2022
30,1. FSV Mainz 05,VfB Stuttgart,11.0,6.0,11.0,-2.0,2022
30,FC Augsburg,Hertha BSC,3.0,9.0,8.0,-4.0,2022
30,Arminia Bielefeld,FC Bayern München,5.0,5.0,26.0,-39.0,2022
31,FC Bayern München,Borussia Dortmund,50.0,29.0,25.0,81.0,2022
31,RB Leipzig,1. FC Union Berlin,5.0,1.0,2.0,9.0,2022
31,VfL Wolfsburg,1. FSV Mainz 05,16.0,15.0,9.0,12.0,2022
31,Eintracht Frankfurt,TSG 1899 Hoffenheim,9.0,7.0,8.0,2.0,2022
31,SC Freiburg,Borussia Mönchengladbach,14.0,13.0,13.0,4.0,2022
31,Hertha BSC,VfB Stuttgart,26.0,17.0,25.0,-9.0,2022
31,1. FC Köln,Arminia Bielefeld,16.0,3.0,13.0,10.0,2022
31,VfL Bochum,FC Augsburg,1.0,0.0,1.0,-1.0,2022
31,SpVgg Greuther Fürth,Bayer Leverkusen,0.0,1.0,1.0,-2.0,2022
32,Borussia Dortmund,VfL Bochum,24.0,20.0,16.0,15.0,2022
32,Bayer Leverkusen,Eintracht Frankfurt,33.0,13.0,26.0,28.0,2022
32,1. FC Union Berlin,SpVgg Greuther Fürth,4.0,10.0,10.0,-9.0,2022
32,Borussia Mönchengladbach,RB Leipzig,1.0,3.0,6.0,-7.0,2022
32,VfB Stuttgart,VfL Wolfsburg,18.0,6.0,20.0,-9.0,2022
32,TSG 1899 Hoffenheim,SC Freiburg,6.0,10.0,8.0,-3.0,2022
32,1. FSV Mainz 05,FC Bayern München,5.0,3.0,22.0,-53.0,2022
32,FC Augsburg,1. FC Köln,6.0,7.0,5.0,-3.0,2022
32,Arminia Bielefeld,Hertha BSC,8.0,15.0,9.0,-5.0,2022
33,FC Bayern München,VfB Stuttgart,66.0,20.0,18.0,100.0,2022
33,RB Leipzig,FC Augsburg,6.0,3.0,1.0,8.0,2022
33,Eintracht Frankfurt,Borussia Mönchengladbach,34.0,27.0,33.0,-2.0,2022
33,SC Freiburg,1. FC Union Berlin,3.0,2.0,3.0,5.0,2022
33,TSG 1899 Hoffenheim,Bayer Leverkusen,6.0,5.0,15.0,-19.0,2022
33,Hertha BSC,1. FSV Mainz 05,13.0,16.0,9.0,15.0,2022
33,1. FC Köln,VfL Wolfsburg,6.0,10.0,14.0,-23.0,2022
33,VfL Bochum,Arminia Bielefeld,17.0,14.0,15.0,-2.0,2022
33,SpVgg Greuther Fürth,Borussia Dortmund,0.0,0.0,2.0,-7.0,2022
34,Borussia Dortmund,Hertha BSC,32.0,18.0,18.0,33.0,2022
34,VfL Wolfsburg,FC Bayern München,4.0,6.0,38.0,-80.0,2022
34,Bayer Leverkusen,SC Freiburg,19.0,13.0,10.0,26.0,2022
34,1. FC Union Berlin,VfL Bochum,10.0,3.0,7.0,5.0,2022
34,Borussia Mönchengladbach,TSG 1899 Hoffenheim,7.0,11.0,10.0,2.0,2022
34,VfB Stuttgart,1. FC Köln,30.0,25.0,35.0,4.0,2022
34,1. FSV Mainz 05,Eintracht Frankfurt,10.0,15.0,9.0,1.0,2022
34,FC Augsburg,SpVgg Greuther Fürth,8.0,8.0,10.0,0.0,2022
34,Arminia Bielefeld,RB Leipzig,0.0,1.0,3.0,-3.0,2022
1,FC Bayern München,FC Schalke 04,54.0,28.0,18.0,110.0,2020
1,Borussia Dortmund,Borussia Mönchengladbach,39.0,28.0,29.0,16.0,2020
1,RB Leipzig,1. FSV Mainz 05,5.0,2.0,1.0,16.0,2020
1,VfL Wolfsburg,Bayer Leverkusen,18.0,7.0,23.0,-13.0,2020
1,Eintracht Frankfurt,Arminia Bielefeld,11.0,9.0,8.0,4.0,2020
1,1. FC Union Berlin,FC Augsburg,1.0,4.0,1.0,1.0,2020
1,1. FC Köln,TSG 1899 Hoffenheim,6.0,6.0,8.0,-14.0,2020
1,Werder Bremen,Hertha BSC,37.0,20.0,19.0,44.0,2020
1,VfB Stuttgart,SC Freiburg,21.0,5.0,10.0,18.0,2020
2,Borussia Mönchengladbach,1. FC Union Berlin,1.0,0.0,1.0,1.0,2020
2,Bayer Leverkusen,RB Leipzig,1.0,3.0,4.0,-4.0,2020
2,TSG 1899 Hoffenheim,FC Bayern München,3.0,5.0,16.0,-36.0,2020
2,SC Freiburg,VfL Wolfsburg,12.0,10.0,12.0,-8.0,2020
2,Hertha BSC,Eintracht Frankfurt,29.0,18.0,19.0,21.0,2020
2,FC Schalke 04,Werder Bremen,38.0,20.0,44.0,-23.0,2020
2,1. FSV Mainz 05,VfB Stuttgart,11.0,6.0,9.0,3.0,2020
2,FC Augsburg,Borussia Dortmund,2.0,5.0,11.0,-25.0,2020
2,Arminia Bielefeld,1. FC Köln,12.0,3.0,15.0,-9.0,2020
3,FC Bayern München,Hertha BSC,40.0,20.0,10.0,84.0,2020
3,Borussia Dortmund,SC Freiburg,26.0,11.0,3.0,49.0,2020
3,RB Leipzig,FC Schalke 04,4.0,2.0,2.0,5.0,2020
3,VfL Wolfsburg,FC Augsburg,6.0,6.0,6.0,5.0,2020
3,Eintracht Frankfurt,TSG 1899 Hoffenheim,7.0,7.0,8.0,-1.0,2020
3,1. FC Union Berlin,1. FSV Mainz 05,2.0,2.0,4.0,-2.0,2020
3,1. FC Köln,Borussia Mönchengladbach,24.0,19.0,51.0,-63.0,2020
3,Werder Bremen,Arminia Bielefeld,19.0,4.0,9.0,27.0,2020
3,VfB Stuttgart,Bayer Leverkusen,23.0,19.0,36.0,-33.0,2020
4,Borussia Mönchengladbach,VfL Wolfsburg,12.0,6.0,22.0,-17.0,2020
4,TSG 1899 Hoffenheim,Borussia Dortmund,7.0,9.0,8.0,2.0,2020
4,SC Freiburg,Werder Bremen,9.0,8.0,23.0,-37.0,2020
4,Hertha BSC,VfB Stuttgart,26.0,16.0,24.0,-7.0,2020
4,FC Schalke 04,1. FC Union Berlin,1.0,1.0,0.0,1.0,2020
4,1. FSV Mainz 05,Bayer Leverkusen,10.0,4.0,14.0,-7.0,2020
4,1. FC Köln,Eintracht Frankfurt,34.0,27.0,31.0,14.0,2020
4,FC Augsburg,RB Leipzig,1.0,3.0,4.0,-5.0,2020
4,Arminia Bielefeld,FC Bayern München,5.0,4.0,25.0,-36.0,2020
5,FC Bayern München,Eintracht Frankfurt,54.0,22.0,22.0,76.0,2020
5,Borussia Dortmund,FC Schalke 04,34.0,30.0,32.0,14.0,2020
5,RB Leipzig,Hertha BSC,6.0,1.0,1.0,18.0,2020
5,Bayer Leverkusen,FC Augsburg,12.0,6.0,0.0,24.0,2020
5,VfL Wolfsburg,Arminia Bielefeld,10.0,6.0,6.0,8.0,2020
5,1. FC Union Berlin,SC Freiburg,2.0,1.0,3.0,-6.0,2020
5,1. FSV Mainz 05,Borussia Mönchengladbach,9.0,10.0,15.0,-15.0,2020
5,Werder Bremen,TSG 1899 Hoffenheim,10.0,9.0,5.0,5.0,2020
5,VfB Stuttgart,1. FC Köln,29.0,24.0,35.0,3.0,2020
6,Borussia Mönchengladbach,RB Leipzig,0.0,3.0,5.0,-7.0,2020
6,TSG 1899 Hoffenheim,1. FC Union Berlin,2.0,0.0,0.0,6.0,2020
6,SC Freiburg,Bayer Leverkusen,9.0,13.0,18.0,-25.0,2020
6,Eintracht Frankfurt,Werder Bremen,36.0,22.0,42.0,-9.0,2020
6,Hertha BSC,VfL Wolfsburg,21.0,14.0,17.0,8.0,2020
