season,location,matchday_nr,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,draw,win_home,win_away,outcome
2020,Bremen,3,134,Werder Bremen,83,Arminia Bielefeld,1,0,0.0,1.0,0.0,win_home
2020,Leipzig,3,1635,RB Leipzig,9,FC Schalke 04,4,0,0.0,1.0,0.0,win_home
2020,Wolfsburg,3,131,VfL Wolfsburg,95,FC Augsburg,0,0,1.0,0.0,0.0,draw
2020,München,3,40,FC Bayern München,54,Hertha BSC,4,3,0.0,1.0,0.0,win_home
2020,Augsburg,4,95,FC Augsburg,1635,RB Leipzig,0,2,0.0,0.0,1.0,win_away
2020,Freiburg,4,112,SC Freiburg,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2020,Berlin,4,54,Hertha BSC,16,VfB Stuttgart,0,2,0.0,0.0,1.0,win_away
2020,Sinsheim,4,175,TSG 1899 Hoffenheim,7,Borussia Dortmund,0,1,0.0,0.0,1.0,win_away
2020,Mainz,4,81,1. FSV Mainz 05,6,Bayer Leverkusen,0,1,0.0,0.0,1.0,win_away
2020,Bielefeld,4,83,Arminia Bielefeld,40,FC Bayern München,1,4,0.0,0.0,1.0,win_away
2020,Gladbach,4,87,Borussia Mönchengladbach,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2020,Köln,4,65,1. FC Köln,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2020,Gelsenkirchen,4,9,FC Schalke 04,80,1. FC Union Berlin,1,1,1.0,0.0,0.0,draw
2020,Stuttgart,5,16,VfB Stuttgart,65,1. FC Köln,1,1,1.0,0.0,0.0,draw
2020,München,5,40,FC Bayern München,91,Eintracht Frankfurt,5,0,0.0,1.0,0.0,win_home
2020,Mainz,5,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,2,3,0.0,0.0,1.0,win_away
2020,Leipzig,5,1635,RB Leipzig,54,Hertha BSC,2,1,0.0,1.0,0.0,win_home
2020,Berlin,5,80,1. FC Union Berlin,112,SC Freiburg,1,1,1.0,0.0,0.0,draw
2020,Dortmund,5,7,Borussia Dortmund,9,FC Schalke 04,3,0,0.0,1.0,0.0,win_home
2020,Wolfsburg,5,131,VfL Wolfsburg,83,Arminia Bielefeld,2,1,0.0,1.0,0.0,win_home
2020,Bremen,5,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2020,Leverkusen,5,6,Bayer Leverkusen,95,FC Augsburg,3,1,0.0,1.0,0.0,win_home
2020,Gelsenkirchen,6,9,FC Schalke 04,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2020,Bielefeld,6,83,Arminia Bielefeld,7,Borussia Dortmund,0,2,0.0,0.0,1.0,win_away
2020,Augsburg,6,95,FC Augsburg,81,1. FSV Mainz 05,3,1,0.0,1.0,0.0,win_home
2020,Frankfurt,6,91,Eintracht Frankfurt,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2020,Köln,6,65,1. FC Köln,40,FC Bayern München,1,2,0.0,0.0,1.0,win_away
2020,Gladbach,6,87,Borussia Mönchengladbach,1635,RB Leipzig,1,0,0.0,1.0,0.0,win_home
2020,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,2,4,0.0,0.0,1.0,win_away
2020,Berlin,6,54,Hertha BSC,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2020,Sinsheim,6,175,TSG 1899 Hoffenheim,80,1. FC Union Berlin,1,3,0.0,0.0,1.0,win_away
2020,Bremen,7,134,Werder Bremen,65,1. FC Köln,1,1,1.0,0.0,0.0,draw
2020,Augsburg,7,95,FC Augsburg,54,Hertha BSC,0,3,0.0,0.0,1.0,win_away
2020,Mainz,7,81,1. FSV Mainz 05,9,FC Schalke 04,2,2,1.0,0.0,0.0,draw
2020,Leipzig,7,1635,RB Leipzig,112,SC Freiburg,3,0,0.0,1.0,0.0,win_home
2020,Stuttgart,7,16,VfB Stuttgart,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2020,Berlin,7,80,1. FC Union Berlin,83,Arminia Bielefeld,5,0,0.0,1.0,0.0,win_home
2020,Dortmund,7,7,Borussia Dortmund,40,FC Bayern München,2,3,0.0,0.0,1.0,win_away
2020,Wolfsburg,7,131,VfL Wolfsburg,175,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0,win_home
2020,Leverkusen,7,6,Bayer Leverkusen,87,Borussia Mönchengladbach,4,3,0.0,1.0,0.0,win_home
2020,Bielefeld,8,83,Arminia Bielefeld,6,Bayer Leverkusen,1,2,0.0,0.0,1.0,win_away
2020,München,8,40,FC Bayern München,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2020,Gladbach,8,87,Borussia Mönchengladbach,95,FC Augsburg,1,1,1.0,0.0,0.0,draw
2020,Sinsheim,8,175,TSG 1899 Hoffenheim,16,VfB Stuttgart,3,3,1.0,0.0,0.0,draw
2020,Gelsenkirchen,8,9,FC Schalke 04,131,VfL Wolfsburg,0,2,0.0,0.0,1.0,win_away
2020,Frankfurt,8,91,Eintracht Frankfurt,1635,RB Leipzig,1,1,1.0,0.0,0.0,draw
2020,Berlin,8,54,Hertha BSC,7,Borussia Dortmund,2,5,0.0,0.0,1.0,win_away
2020,Freiburg,8,112,SC Freiburg,81,1. FSV Mainz 05,1,3,0.0,0.0,1.0,win_away
2020,Köln,8,65,1. FC Köln,80,1. FC Union Berlin,1,2,0.0,0.0,1.0,win_away
2020,Wolfsburg,9,131,VfL Wolfsburg,134,Werder Bremen,5,3,0.0,1.0,0.0,win_home
2020,Augsburg,9,95,FC Augsburg,112,SC Freiburg,1,1,1.0,0.0,0.0,draw
2020,Dortmund,9,7,Borussia Dortmund,65,1. FC Köln,1,2,0.0,0.0,1.0,win_away
2020,Leipzig,9,1635,RB Leipzig,83,Arminia Bielefeld,2,1,0.0,1.0,0.0,win_home
2020,Stuttgart,9,16,VfB Stuttgart,40,FC Bayern München,1,3,0.0,0.0,1.0,win_away
2020,Berlin,9,80,1. FC Union Berlin,91,Eintracht Frankfurt,3,3,1.0,0.0,0.0,draw
2020,Gladbach,9,87,Borussia Mönchengladbach,9,FC Schalke 04,4,1,0.0,1.0,0.0,win_home
2020,Leverkusen,9,6,Bayer Leverkusen,54,Hertha BSC,0,0,1.0,0.0,0.0,draw
2020,Mainz,9,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2020,Berlin,10,54,Hertha BSC,80,1. FC Union Berlin,3,1,0.0,1.0,0.0,win_home
2020,Bielefeld,10,83,Arminia Bielefeld,81,1. FSV Mainz 05,2,1,0.0,1.0,0.0,win_home
2020,Frankfurt,10,91,Eintracht Frankfurt,7,Borussia Dortmund,1,1,1.0,0.0,0.0,draw
2020,Freiburg,10,112,SC Freiburg,87,Borussia Mönchengladbach,2,2,1.0,0.0,0.0,draw
2020,Köln,10,65,1. FC Köln,131,VfL Wolfsburg,2,2,1.0,0.0,0.0,draw
2020,München,10,40,FC Bayern München,1635,RB Leipzig,3,3,1.0,0.0,0.0,draw
2020,Bremen,10,134,Werder Bremen,16,VfB Stuttgart,1,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,10,9,FC Schalke 04,6,Bayer Leverkusen,0,3,0.0,0.0,1.0,win_away
2020,Sinsheim,10,175,TSG 1899 Hoffenheim,95,FC Augsburg,3,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,11,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0,win_home
2020,Dortmund,11,7,Borussia Dortmund,16,VfB Stuttgart,1,5,0.0,0.0,1.0,win_away
2020,Gladbach,11,87,Borussia Mönchengladbach,54,Hertha BSC,1,1,1.0,0.0,0.0,draw
2020,Freiburg,11,112,SC Freiburg,83,Arminia Bielefeld,2,0,0.0,1.0,0.0,win_home
2020,Mainz,11,81,1. FSV Mainz 05,65,1. FC Köln,0,1,0.0,0.0,1.0,win_away
2020,Leipzig,11,1635,RB Leipzig,134,Werder Bremen,2,0,0.0,1.0,0.0,win_home
2020,Berlin,11,80,1. FC Union Berlin,40,FC Bayern München,1,1,1.0,0.0,0.0,draw
2020,Augsburg,11,95,FC Augsburg,9,FC Schalke 04,2,2,1.0,0.0,0.0,draw
2020,Leverkusen,11,6,Bayer Leverkusen,175,TSG 1899 Hoffenheim,4,1,0.0,1.0,0.0,win_home
2020,Frankfurt,12,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,3,3,1.0,0.0,0.0,draw
2020,Berlin,12,54,Hertha BSC,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2020,Stuttgart,12,16,VfB Stuttgart,80,1. FC Union Berlin,2,2,1.0,0.0,0.0,draw
2020,Bremen,12,134,Werder Bremen,7,Borussia Dortmund,1,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,12,9,FC Schalke 04,112,SC Freiburg,0,2,0.0,0.0,1.0,win_away
2020,Bielefeld,12,83,Arminia Bielefeld,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2020,München,12,40,FC Bayern München,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2020,Sinsheim,12,175,TSG 1899 Hoffenheim,1635,RB Leipzig,0,1,0.0,0.0,1.0,win_away
2020,Köln,12,65,1. FC Köln,6,Bayer Leverkusen,0,4,0.0,0.0,1.0,win_away
2020,Berlin,13,80,1. FC Union Berlin,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2020,Augsburg,13,95,FC Augsburg,91,Eintracht Frankfurt,0,2,0.0,0.0,1.0,win_away
2020,Gladbach,13,87,Borussia Mönchengladbach,175,TSG 1899 Hoffenheim,1,2,0.0,0.0,1.0,win_away
2020,Mainz,13,81,1. FSV Mainz 05,134,Werder Bremen,0,1,0.0,0.0,1.0,win_away
2020,Leipzig,13,1635,RB Leipzig,65,1. FC Köln,0,0,1.0,0.0,0.0,draw
2020,Gelsenkirchen,13,9,FC Schalke 04,83,Arminia Bielefeld,0,1,0.0,0.0,1.0,win_away
2020,Leverkusen,13,6,Bayer Leverkusen,40,FC Bayern München,1,2,0.0,0.0,1.0,win_away
2020,Freiburg,13,112,SC Freiburg,54,Hertha BSC,4,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,13,131,VfL Wolfsburg,16,VfB Stuttgart,1,0,0.0,1.0,0.0,win_home
2020,Bielefeld,14,83,Arminia Bielefeld,87,Borussia Mönchengladbach,0,1,0.0,0.0,1.0,win_away
2020,Frankfurt,14,91,Eintracht Frankfurt,6,Bayer Leverkusen,2,1,0.0,1.0,0.0,win_home
2020,Sinsheim,14,175,TSG 1899 Hoffenheim,112,SC Freiburg,1,3,0.0,0.0,1.0,win_away
2020,Köln,14,65,1. FC Köln,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2020,Bremen,14,134,Werder Bremen,80,1. FC Union Berlin,0,2,0.0,0.0,1.0,win_away
2020,Berlin,14,54,Hertha BSC,9,FC Schalke 04,3,0,0.0,1.0,0.0,win_home
2020,Stuttgart,14,16,VfB Stuttgart,1635,RB Leipzig,0,1,0.0,0.0,1.0,win_away
2020,Dortmund,14,7,Borussia Dortmund,131,VfL Wolfsburg,2,0,0.0,1.0,0.0,win_home
2020,München,14,40,FC Bayern München,81,1. FSV Mainz 05,5,2,0.0,1.0,0.0,win_home
2020,Gladbach,15,87,Borussia Mönchengladbach,40,FC Bayern München,3,2,0.0,1.0,0.0,win_home
2020,Leverkusen,15,6,Bayer Leverkusen,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2020,Freiburg,15,112,SC Freiburg,65,1. FC Köln,5,0,0.0,1.0,0.0,win_home
2020,Mainz,15,81,1. FSV Mainz 05,91,Eintracht Frankfurt,0,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,15,9,FC Schalke 04,175,TSG 1899 Hoffenheim,4,0,0.0,1.0,0.0,win_home
2020,Berlin,15,80,1. FC Union Berlin,131,VfL Wolfsburg,2,2,1.0,0.0,0.0,draw
2020,Leipzig,15,1635,RB Leipzig,7,Borussia Dortmund,1,3,0.0,0.0,1.0,win_away
2020,Augsburg,15,95,FC Augsburg,16,VfB Stuttgart,1,4,0.0,0.0,1.0,win_away
2020,Bielefeld,15,83,Arminia Bielefeld,54,Hertha BSC,1,0,0.0,1.0,0.0,win_home
2020,Berlin,16,80,1. FC Union Berlin,6,Bayer Leverkusen,1,0,0.0,1.0,0.0,win_home
2020,Dortmund,16,7,Borussia Dortmund,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2020,Sinsheim,16,175,TSG 1899 Hoffenheim,83,Arminia Bielefeld,0,0,1.0,0.0,0.0,draw
2020,Köln,16,65,1. FC Köln,54,Hertha BSC,0,0,1.0,0.0,0.0,draw
2020,Bremen,16,134,Werder Bremen,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2020,Wolfsburg,16,131,VfL Wolfsburg,1635,RB Leipzig,2,2,1.0,0.0,0.0,draw
2020,Stuttgart,16,16,VfB Stuttgart,87,Borussia Mönchengladbach,2,2,1.0,0.0,0.0,draw
2020,München,16,40,FC Bayern München,112,SC Freiburg,2,1,0.0,1.0,0.0,win_home
2020,Frankfurt,16,91,Eintracht Frankfurt,9,FC Schalke 04,3,1,0.0,1.0,0.0,win_home
2020,Gladbach,17,87,Borussia Mönchengladbach,134,Werder Bremen,1,0,0.0,1.0,0.0,win_home
2020,Leverkusen,17,6,Bayer Leverkusen,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2020,Berlin,17,54,Hertha BSC,175,TSG 1899 Hoffenheim,0,3,0.0,0.0,1.0,win_away
2020,Mainz,17,81,1. FSV Mainz 05,131,VfL Wolfsburg,0,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,17,9,FC Schalke 04,65,1. FC Köln,1,2,0.0,0.0,1.0,win_away
2020,Bielefeld,17,83,Arminia Bielefeld,16,VfB Stuttgart,3,0,0.0,1.0,0.0,win_home
2020,Augsburg,17,95,FC Augsburg,40,FC Bayern München,0,1,0.0,0.0,1.0,win_away
2020,Freiburg,17,112,SC Freiburg,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2020,Leipzig,17,1635,RB Leipzig,80,1. FC Union Berlin,1,0,0.0,1.0,0.0,win_home
2020,Gladbach,18,87,Borussia Mönchengladbach,7,Borussia Dortmund,4,2,0.0,1.0,0.0,win_home
2020,Bielefeld,18,83,Arminia Bielefeld,91,Eintracht Frankfurt,1,5,0.0,0.0,1.0,win_away
2020,Augsburg,18,95,FC Augsburg,80,1. FC Union Berlin,2,1,0.0,1.0,0.0,win_home
2020,Leverkusen,18,6,Bayer Leverkusen,131,VfL Wolfsburg,0,1,0.0,0.0,1.0,win_away
2020,Freiburg,18,112,SC Freiburg,16,VfB Stuttgart,2,1,0.0,1.0,0.0,win_home
2020,Mainz,18,81,1. FSV Mainz 05,1635,RB Leipzig,3,2,0.0,1.0,0.0,win_home
2020,Berlin,18,54,Hertha BSC,134,Werder Bremen,1,4,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,18,9,FC Schalke 04,40,FC Bayern München,0,4,0.0,0.0,1.0,win_away
2020,Sinsheim,18,175,TSG 1899 Hoffenheim,65,1. FC Köln,3,0,0.0,1.0,0.0,win_home
2020,Stuttgart,19,16,VfB Stuttgart,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0,win_home
2020,München,19,40,FC Bayern München,175,TSG 1899 Hoffenheim,4,1,0.0,1.0,0.0,win_home
2020,Dortmund,19,7,Borussia Dortmund,95,FC Augsburg,3,1,0.0,1.0,0.0,win_home
2020,Frankfurt,19,91,Eintracht Frankfurt,54,Hertha BSC,3,1,0.0,1.0,0.0,win_home
2020,Berlin,19,80,1. FC Union Berlin,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0,draw
2020,Bremen,19,134,Werder Bremen,9,FC Schalke 04,1,1,1.0,0.0,0.0,draw
2020,Leipzig,19,1635,RB Leipzig,6,Bayer Leverkusen,1,0,0.0,1.0,0.0,win_home
2020,Köln,19,65,1. FC Köln,83,Arminia Bielefeld,3,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,19,131,VfL Wolfsburg,112,SC Freiburg,3,0,0.0,1.0,0.0,win_home
2020,Berlin,20,54,Hertha BSC,40,FC Bayern München,0,1,0.0,0.0,1.0,win_away
2020,Augsburg,20,95,FC Augsburg,131,VfL Wolfsburg,0,2,0.0,0.0,1.0,win_away
2020,Leverkusen,20,6,Bayer Leverkusen,16,VfB Stuttgart,5,2,0.0,1.0,0.0,win_home
2020,Freiburg,20,112,SC Freiburg,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2020,Mainz,20,81,1. FSV Mainz 05,80,1. FC Union Berlin,1,0,0.0,1.0,0.0,win_home
2020,Gelsenkirchen,20,9,FC Schalke 04,1635,RB Leipzig,0,3,0.0,0.0,1.0,win_away
2020,Gladbach,20,87,Borussia Mönchengladbach,65,1. FC Köln,1,2,0.0,0.0,1.0,win_away
2020,Sinsheim,20,175,TSG 1899 Hoffenheim,91,Eintracht Frankfurt,1,3,0.0,0.0,1.0,win_away
2020,Leipzig,21,1635,RB Leipzig,95,FC Augsburg,2,1,0.0,1.0,0.0,win_home
2020,Leverkusen,21,6,Bayer Leverkusen,81,1. FSV Mainz 05,2,2,1.0,0.0,0.0,draw
2020,Dortmund,21,7,Borussia Dortmund,175,TSG 1899 Hoffenheim,2,2,1.0,0.0,0.0,draw
2020,Stuttgart,21,16,VfB Stuttgart,54,Hertha BSC,1,1,1.0,0.0,0.0,draw
2020,Bremen,21,134,Werder Bremen,112,SC Freiburg,0,0,1.0,0.0,0.0,draw
2020,Berlin,21,80,1. FC Union Berlin,9,FC Schalke 04,0,0,1.0,0.0,0.0,draw
2020,Frankfurt,21,91,Eintracht Frankfurt,65,1. FC Köln,2,0,0.0,1.0,0.0,win_home
2020,Wolfsburg,21,131,VfL Wolfsburg,87,Borussia Mönchengladbach,0,0,1.0,0.0,0.0,draw
2020,München,21,40,FC Bayern München,83,Arminia Bielefeld,3,3,1.0,0.0,0.0,draw
2020,Bielefeld,22,83,Arminia Bielefeld,131,VfL Wolfsburg,0,3,0.0,0.0,1.0,win_away
2020,Gladbach,22,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,2,0.0,0.0,1.0,win_away
2020,Frankfurt,22,91,Eintracht Frankfurt,40,FC Bayern München,2,1,0.0,1.0,0.0,win_home
2020,Freiburg,22,112,SC Freiburg,80,1. FC Union Berlin,0,1,0.0,0.0,1.0,win_away
2020,Köln,22,65,1. FC Köln,16,VfB Stuttgart,0,1,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,22,9,FC Schalke 04,7,Borussia Dortmund,0,4,0.0,0.0,1.0,win_away
2020,Augsburg,22,95,FC Augsburg,6,Bayer Leverkusen,1,1,1.0,0.0,0.0,draw
2020,Berlin,22,54,Hertha BSC,1635,RB Leipzig,0,3,0.0,0.0,1.0,win_away
2020,Sinsheim,22,175,TSG 1899 Hoffenheim,134,Werder Bremen,4,0,0.0,1.0,0.0,win_home
2020,Bremen,23,134,Werder Bremen,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0,win_home
2020,München,23,40,FC Bayern München,65,1. FC Köln,5,1,0.0,1.0,0.0,win_home
2020,Dortmund,23,7,Borussia Dortmund,83,Arminia Bielefeld,3,0,0.0,1.0,0.0,win_home
2020,Stuttgart,23,16,VfB Stuttgart,9,FC Schalke 04,5,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,23,131,VfL Wolfsburg,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2020,Leipzig,23,1635,RB Leipzig,87,Borussia Mönchengladbach,3,2,0.0,1.0,0.0,win_home
2020,Berlin,23,80,1. FC Union Berlin,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2020,Mainz,23,81,1. FSV Mainz 05,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2020,Leverkusen,23,6,Bayer Leverkusen,112,SC Freiburg,1,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,24,9,FC Schalke 04,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2020,Gladbach,24,87,Borussia Mönchengladbach,6,Bayer Leverkusen,0,1,0.0,0.0,1.0,win_away
2020,Frankfurt,24,91,Eintracht Frankfurt,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2020,Freiburg,24,112,SC Freiburg,1635,RB Leipzig,0,3,0.0,0.0,1.0,win_away
2020,Berlin,24,54,Hertha BSC,95,FC Augsburg,2,1,0.0,1.0,0.0,win_home
2020,Sinsheim,24,175,TSG 1899 Hoffenheim,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2020,München,24,40,FC Bayern München,7,Borussia Dortmund,4,2,0.0,1.0,0.0,win_home
2020,Köln,24,65,1. FC Köln,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2020,Bielefeld,24,83,Arminia Bielefeld,80,1. FC Union Berlin,0,0,1.0,0.0,0.0,draw
2020,Bielefeld,20,83,Arminia Bielefeld,134,Werder Bremen,0,2,0.0,0.0,1.0,win_away
2020,Augsburg,25,95,FC Augsburg,87,Borussia Mönchengladbach,3,1,0.0,1.0,0.0,win_home
2020,Mainz,25,81,1. FSV Mainz 05,112,SC Freiburg,1,0,0.0,1.0,0.0,win_home
2020,Berlin,25,80,1. FC Union Berlin,65,1. FC Köln,2,1,0.0,1.0,0.0,win_home
2020,Bremen,25,134,Werder Bremen,40,FC Bayern München,1,3,0.0,0.0,1.0,win_away
2020,Wolfsburg,25,131,VfL Wolfsburg,9,FC Schalke 04,5,0,0.0,1.0,0.0,win_home
2020,Dortmund,25,7,Borussia Dortmund,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2020,Leverkusen,25,6,Bayer Leverkusen,83,Arminia Bielefeld,1,2,0.0,0.0,1.0,win_away
2020,Leipzig,25,1635,RB Leipzig,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2020,Stuttgart,25,16,VfB Stuttgart,175,TSG 1899 Hoffenheim,2,0,0.0,1.0,0.0,win_home
2020,Bielefeld,26,83,Arminia Bielefeld,1635,RB Leipzig,0,1,0.0,0.0,1.0,win_away
2020,München,26,40,FC Bayern München,16,VfB Stuttgart,4,0,0.0,1.0,0.0,win_home
2020,Frankfurt,26,91,Eintracht Frankfurt,80,1. FC Union Berlin,5,2,0.0,1.0,0.0,win_home
2020,Köln,26,65,1. FC Köln,7,Borussia Dortmund,2,2,1.0,0.0,0.0,draw
2020,Bremen,26,134,Werder Bremen,131,VfL Wolfsburg,1,2,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,26,9,FC Schalke 04,87,Borussia Mönchengladbach,0,3,0.0,0.0,1.0,win_away
2020,Sinsheim,26,175,TSG 1899 Hoffenheim,81,1. FSV Mainz 05,1,2,0.0,0.0,1.0,win_away
2020,Berlin,26,54,Hertha BSC,6,Bayer Leverkusen,3,0,0.0,1.0,0.0,win_home
2020,Freiburg,26,112,SC Freiburg,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2020,Augsburg,27,95,FC Augsburg,175,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0,win_home
2020,Leverkusen,27,6,Bayer Leverkusen,9,FC Schalke 04,2,1,0.0,1.0,0.0,win_home
2020,Dortmund,27,7,Borussia Dortmund,91,Eintracht Frankfurt,1,2,0.0,0.0,1.0,win_away
2020,Mainz,27,81,1. FSV Mainz 05,83,Arminia Bielefeld,1,1,1.0,0.0,0.0,draw
2020,Wolfsburg,27,131,VfL Wolfsburg,65,1. FC Köln,1,0,0.0,1.0,0.0,win_home
2020,Leipzig,27,1635,RB Leipzig,40,FC Bayern München,0,1,0.0,0.0,1.0,win_away
2020,Gladbach,27,87,Borussia Mönchengladbach,112,SC Freiburg,2,1,0.0,1.0,0.0,win_home
2020,Stuttgart,27,16,VfB Stuttgart,134,Werder Bremen,1,0,0.0,1.0,0.0,win_home
2020,Berlin,27,80,1. FC Union Berlin,54,Hertha BSC,1,1,1.0,0.0,0.0,draw
2020,Bielefeld,28,83,Arminia Bielefeld,112,SC Freiburg,1,0,0.0,1.0,0.0,win_home
2020,München,28,40,FC Bayern München,80,1. FC Union Berlin,1,1,1.0,0.0,0.0,draw
2020,Frankfurt,28,91,Eintracht Frankfurt,131,VfL Wolfsburg,4,3,0.0,1.0,0.0,win_home
2020,Berlin,28,54,Hertha BSC,87,Borussia Mönchengladbach,2,2,1.0,0.0,0.0,draw
2020,Bremen,28,134,Werder Bremen,1635,RB Leipzig,1,4,0.0,0.0,1.0,win_away
2020,Stuttgart,28,16,VfB Stuttgart,7,Borussia Dortmund,2,3,0.0,0.0,1.0,win_away
2020,Gelsenkirchen,28,9,FC Schalke 04,95,FC Augsburg,1,0,0.0,1.0,0.0,win_home
2020,Köln,28,65,1. FC Köln,81,1. FSV Mainz 05,2,3,0.0,0.0,1.0,win_away
2020,Sinsheim,28,175,TSG 1899 Hoffenheim,6,Bayer Leverkusen,0,0,1.0,0.0,0.0,draw
2020,Leipzig,29,1635,RB Leipzig,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0,draw
2020,Augsburg,29,95,FC Augsburg,83,Arminia Bielefeld,0,0,1.0,0.0,0.0,draw
2020,Gladbach,29,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,4,0,0.0,1.0,0.0,win_home
2020,Freiburg,29,112,SC Freiburg,9,FC Schalke 04,4,0,0.0,1.0,0.0,win_home
2020,Berlin,29,80,1. FC Union Berlin,16,VfB Stuttgart,2,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,29,131,VfL Wolfsburg,40,FC Bayern München,2,3,0.0,0.0,1.0,win_away
2020,Leverkusen,29,6,Bayer Leverkusen,65,1. FC Köln,3,0,0.0,1.0,0.0,win_home
2020,Dortmund,29,7,Borussia Dortmund,134,Werder Bremen,4,1,0.0,1.0,0.0,win_home
2020,Köln,30,65,1. FC Köln,1635,RB Leipzig,2,1,0.0,1.0,0.0,win_home
2020,Bielefeld,30,83,Arminia Bielefeld,9,FC Schalke 04,1,0,0.0,1.0,0.0,win_home
2020,München,30,40,FC Bayern München,6,Bayer Leverkusen,2,0,0.0,1.0,0.0,win_home
2020,Frankfurt,30,91,Eintracht Frankfurt,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2020,Dortmund,30,7,Borussia Dortmund,80,1. FC Union Berlin,2,0,0.0,1.0,0.0,win_home
2020,Sinsheim,30,175,TSG 1899 Hoffenheim,87,Borussia Mönchengladbach,3,2,0.0,1.0,0.0,win_home
2020,Stuttgart,30,16,VfB Stuttgart,131,VfL Wolfsburg,1,3,0.0,0.0,1.0,win_away
2020,Bremen,30,134,Werder Bremen,81,1. FSV Mainz 05,0,1,0.0,0.0,1.0,win_away
2020,Augsburg,31,95,FC Augsburg,65,1. FC Köln,2,3,0.0,0.0,1.0,win_away
2020,Freiburg,31,112,SC Freiburg,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2020,Mainz,31,81,1. FSV Mainz 05,40,FC Bayern München,2,1,0.0,1.0,0.0,win_home
2020,Berlin,31,80,1. FC Union Berlin,134,Werder Bremen,3,1,0.0,1.0,0.0,win_home
2020,Wolfsburg,31,131,VfL Wolfsburg,7,Borussia Dortmund,0,2,0.0,0.0,1.0,win_away
2020,Leverkusen,31,6,Bayer Leverkusen,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0,win_home
2020,Leipzig,31,1635,RB Leipzig,16,VfB Stuttgart,2,0,0.0,1.0,0.0,win_home
2020,Gladbach,31,87,Borussia Mönchengladbach,83,Arminia Bielefeld,5,0,0.0,1.0,0.0,win_home
