season_x,location,matchday_nr_x,home_team_id,home_team_name_x,away_team_id,away_team_name_x,goals_home,goals_away,outcome,total_goals,identifier,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif
2020,Berlin,1,80,1. FC Union Berlin,95,FC Augsburg,1,3,win_away,4,2020_1. FC Union Berlin_FC Augsburg,1.0,4.0,1.0,1.0
2020,Berlin,1,80,1. FC Union Berlin,95,FC Augsburg,1,3,win_away,4,2020_1. FC Union Berlin_FC Augsburg,0.0,3.0,1.0,-1.0
2020,Bremen,1,134,Werder Bremen,54,Hertha BSC,1,4,win_away,5,2020_Werder Bremen_Hertha BSC,37.0,20.0,19.0,44.0
2020,Dortmund,1,7,Borussia Dortmund,87,Borussia Mönchengladbach,3,0,win_home,3,2020_Borussia Dortmund_Borussia Mönchengladbach,39.0,28.0,29.0,16.0
2020,Leipzig,1,1635,RB Leipzig,81,1. FSV Mainz 05,3,1,win_home,4,2020_RB Leipzig_1. FSV Mainz 05,5.0,2.0,1.0,16.0
2020,Wolfsburg,1,131,VfL Wolfsburg,6,Bayer Leverkusen,0,0,draw,0,2020_VfL Wolfsburg_Bayer Leverkusen,18.0,7.0,23.0,-13.0
2020,Berlin,2,54,Hertha BSC,91,Eintracht Frankfurt,1,3,win_away,4,2020_Hertha BSC_Eintracht Frankfurt,29.0,18.0,19.0,21.0
2020,Berlin,2,54,Hertha BSC,91,Eintracht Frankfurt,1,3,win_away,4,2020_Hertha BSC_Eintracht Frankfurt,29.0,17.0,18.0,24.0
2020,Bielefeld,2,83,Arminia Bielefeld,65,1. FC Köln,1,0,win_home,1,2020_Arminia Bielefeld_1. FC Köln,12.0,3.0,15.0,-9.0
2020,Augsburg,2,95,FC Augsburg,7,Borussia Dortmund,2,0,win_home,2,2020_FC Augsburg_Borussia Dortmund,2.0,5.0,11.0,-25.0
2020,Augsburg,2,95,FC Augsburg,7,Borussia Dortmund,2,0,win_home,2,2020_FC Augsburg_Borussia Dortmund,2.0,5.0,9.0,-19.0
2020,Leverkusen,2,6,Bayer Leverkusen,1635,RB Leipzig,1,1,draw,2,2020_Bayer Leverkusen_RB Leipzig,1.0,3.0,4.0,-4.0
2020,Gladbach,2,87,Borussia Mönchengladbach,80,1. FC Union Berlin,1,1,draw,2,2020_Borussia Mönchengladbach_1. FC Union Berlin,1.0,0.0,1.0,1.0
2020,Mainz,2,81,1. FSV Mainz 05,16,VfB Stuttgart,1,4,win_away,5,2020_1. FSV Mainz 05_VfB Stuttgart,11.0,6.0,9.0,3.0
2020,Gelsenkirchen,2,9,FC Schalke 04,134,Werder Bremen,1,3,win_away,4,2020_FC Schalke 04_Werder Bremen,38.0,20.0,44.0,-23.0
2020,Gelsenkirchen,2,9,FC Schalke 04,134,Werder Bremen,1,3,win_away,4,2020_FC Schalke 04_Werder Bremen,37.0,20.0,43.0,-23.0
2020,Sinsheim,2,175,TSG 1899 Hoffenheim,40,FC Bayern München,4,1,win_home,5,2020_TSG 1899 Hoffenheim_FC Bayern München,3.0,5.0,16.0,-36.0
2020,Sinsheim,2,175,TSG 1899 Hoffenheim,40,FC Bayern München,4,1,win_home,5,2020_TSG 1899 Hoffenheim_FC Bayern München,2.0,5.0,15.0,-31.0
2020,Freiburg,2,112,SC Freiburg,131,VfL Wolfsburg,1,1,draw,2,2020_SC Freiburg_VfL Wolfsburg,12.0,10.0,12.0,-8.0
2020,Berlin,3,80,1. FC Union Berlin,81,1. FSV Mainz 05,4,0,win_home,4,2020_1. FC Union Berlin_1. FSV Mainz 05,2.0,2.0,4.0,-2.0
2020,Berlin,3,80,1. FC Union Berlin,81,1. FSV Mainz 05,4,0,win_home,4,2020_1. FC Union Berlin_1. FSV Mainz 05,1.0,1.0,4.0,-3.0
2020,Dortmund,3,7,Borussia Dortmund,112,SC Freiburg,4,0,win_home,4,2020_Borussia Dortmund_SC Freiburg,26.0,11.0,3.0,49.0
2020,Dortmund,3,7,Borussia Dortmund,112,SC Freiburg,4,0,win_home,4,2020_Borussia Dortmund_SC Freiburg,25.0,10.0,3.0,48.0
2020,Frankfurt,3,91,Eintracht Frankfurt,175,TSG 1899 Hoffenheim,2,1,win_home,3,2020_Eintracht Frankfurt_TSG 1899 Hoffenheim,7.0,7.0,8.0,-1.0
2020,Köln,3,65,1. FC Köln,87,Borussia Mönchengladbach,1,3,win_away,4,2020_1. FC Köln_Borussia Mönchengladbach,24.0,19.0,51.0,-63.0
2020,Stuttgart,3,16,VfB Stuttgart,6,Bayer Leverkusen,1,1,draw,2,2020_VfB Stuttgart_Bayer Leverkusen,23.0,19.0,36.0,-33.0
2020,Bremen,3,134,Werder Bremen,83,Arminia Bielefeld,1,0,win_home,1,2020_Werder Bremen_Arminia Bielefeld,19.0,4.0,9.0,27.0
2020,Leipzig,3,1635,RB Leipzig,9,FC Schalke 04,4,0,win_home,4,2020_RB Leipzig_FC Schalke 04,4.0,2.0,2.0,5.0
2020,Wolfsburg,3,131,VfL Wolfsburg,95,FC Augsburg,0,0,draw,0,2020_VfL Wolfsburg_FC Augsburg,6.0,6.0,6.0,5.0
2020,München,3,40,FC Bayern München,54,Hertha BSC,4,3,win_home,7,2020_FC Bayern München_Hertha BSC,40.0,20.0,10.0,84.0
2020,Augsburg,4,95,FC Augsburg,1635,RB Leipzig,0,2,win_away,2,2020_FC Augsburg_RB Leipzig,1.0,3.0,4.0,-5.0
2020,Augsburg,4,95,FC Augsburg,1635,RB Leipzig,0,2,win_away,2,2020_FC Augsburg_RB Leipzig,1.0,3.0,2.0,-2.0
2020,Freiburg,4,112,SC Freiburg,134,Werder Bremen,1,1,draw,2,2020_SC Freiburg_Werder Bremen,9.0,8.0,23.0,-37.0
2020,Freiburg,4,112,SC Freiburg,134,Werder Bremen,1,1,draw,2,2020_SC Freiburg_Werder Bremen,9.0,7.0,22.0,-36.0
2020,Berlin,4,54,Hertha BSC,16,VfB Stuttgart,0,2,win_away,2,2020_Hertha BSC_VfB Stuttgart,26.0,16.0,24.0,-7.0
2020,Sinsheim,4,175,TSG 1899 Hoffenheim,7,Borussia Dortmund,0,1,win_away,1,2020_TSG 1899 Hoffenheim_Borussia Dortmund,7.0,9.0,8.0,2.0
2020,Mainz,4,81,1. FSV Mainz 05,6,Bayer Leverkusen,0,1,win_away,1,2020_1. FSV Mainz 05_Bayer Leverkusen,10.0,4.0,14.0,-7.0
2020,Bielefeld,4,83,Arminia Bielefeld,40,FC Bayern München,1,4,win_away,5,2020_Arminia Bielefeld_FC Bayern München,5.0,4.0,25.0,-36.0
2020,Gladbach,4,87,Borussia Mönchengladbach,131,VfL Wolfsburg,1,1,draw,2,2020_Borussia Mönchengladbach_VfL Wolfsburg,12.0,6.0,22.0,-17.0
2020,Gladbach,4,87,Borussia Mönchengladbach,131,VfL Wolfsburg,1,1,draw,2,2020_Borussia Mönchengladbach_VfL Wolfsburg,11.0,6.0,21.0,-19.0
2020,Köln,4,65,1. FC Köln,91,Eintracht Frankfurt,1,1,draw,2,2020_1. FC Köln_Eintracht Frankfurt,34.0,27.0,31.0,14.0
2020,Köln,4,65,1. FC Köln,91,Eintracht Frankfurt,1,1,draw,2,2020_1. FC Köln_Eintracht Frankfurt,33.0,26.0,31.0,12.0
2020,Gelsenkirchen,4,9,FC Schalke 04,80,1. FC Union Berlin,1,1,draw,2,2020_FC Schalke 04_1. FC Union Berlin,1.0,1.0,0.0,1.0
2020,Stuttgart,5,16,VfB Stuttgart,65,1. FC Köln,1,1,draw,2,2020_VfB Stuttgart_1. FC Köln,29.0,24.0,35.0,3.0
2020,München,5,40,FC Bayern München,91,Eintracht Frankfurt,5,0,win_home,5,2020_FC Bayern München_Eintracht Frankfurt,54.0,22.0,22.0,76.0
2020,München,5,40,FC Bayern München,91,Eintracht Frankfurt,5,0,win_home,5,2020_FC Bayern München_Eintracht Frankfurt,53.0,22.0,21.0,77.0
2020,Mainz,5,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,2,3,win_away,5,2020_1. FSV Mainz 05_Borussia Mönchengladbach,9.0,10.0,15.0,-15.0
2020,Leipzig,5,1635,RB Leipzig,54,Hertha BSC,2,1,win_home,3,2020_RB Leipzig_Hertha BSC,6.0,1.0,1.0,18.0
2020,Leipzig,5,1635,RB Leipzig,54,Hertha BSC,2,1,win_home,3,2020_RB Leipzig_Hertha BSC,5.0,0.0,1.0,16.0
2020,Berlin,5,80,1. FC Union Berlin,112,SC Freiburg,1,1,draw,2,2020_1. FC Union Berlin_SC Freiburg,2.0,1.0,3.0,-6.0
2020,Dortmund,5,7,Borussia Dortmund,9,FC Schalke 04,3,0,win_home,3,2020_Borussia Dortmund_FC Schalke 04,34.0,30.0,32.0,14.0
2020,Dortmund,5,7,Borussia Dortmund,9,FC Schalke 04,3,0,win_home,3,2020_Borussia Dortmund_FC Schalke 04,33.0,29.0,32.0,10.0
2020,Wolfsburg,5,131,VfL Wolfsburg,83,Arminia Bielefeld,2,1,win_home,3,2020_VfL Wolfsburg_Arminia Bielefeld,10.0,6.0,6.0,8.0
2020,Bremen,5,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,draw,2,2020_Werder Bremen_TSG 1899 Hoffenheim,10.0,9.0,5.0,5.0
2020,Bremen,5,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,draw,2,2020_Werder Bremen_TSG 1899 Hoffenheim,10.0,9.0,3.0,9.0
2020,Leverkusen,5,6,Bayer Leverkusen,95,FC Augsburg,3,1,win_home,4,2020_Bayer Leverkusen_FC Augsburg,12.0,6.0,0.0,24.0
2020,Leverkusen,5,6,Bayer Leverkusen,95,FC Augsburg,3,1,win_home,4,2020_Bayer Leverkusen_FC Augsburg,10.0,6.0,0.0,19.0
2020,Gelsenkirchen,6,9,FC Schalke 04,16,VfB Stuttgart,1,1,draw,2,2020_FC Schalke 04_VfB Stuttgart,38.0,16.0,42.0,-26.0
2020,Bielefeld,6,83,Arminia Bielefeld,7,Borussia Dortmund,0,2,win_away,2,2020_Arminia Bielefeld_Borussia Dortmund,12.0,12.0,14.0,-28.0
2020,Augsburg,6,95,FC Augsburg,81,1. FSV Mainz 05,3,1,win_home,4,2020_FC Augsburg_1. FSV Mainz 05,10.0,6.0,10.0,-3.0
2020,Frankfurt,6,91,Eintracht Frankfurt,134,Werder Bremen,1,1,draw,2,2020_Eintracht Frankfurt_Werder Bremen,36.0,22.0,42.0,-9.0
2020,Köln,6,65,1. FC Köln,40,FC Bayern München,1,2,win_away,3,2020_1. FC Köln_FC Bayern München,23.0,23.0,46.0,-66.0
2020,Köln,6,65,1. FC Köln,40,FC Bayern München,1,2,win_away,3,2020_1. FC Köln_FC Bayern München,23.0,23.0,44.0,-59.0
2020,Gladbach,6,87,Borussia Mönchengladbach,1635,RB Leipzig,1,0,win_home,1,2020_Borussia Mönchengladbach_RB Leipzig,0.0,3.0,5.0,-7.0
2020,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,2,4,win_away,6,2020_SC Freiburg_Bayer Leverkusen,9.0,13.0,18.0,-25.0
2020,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,2,4,win_away,6,2020_SC Freiburg_Bayer Leverkusen,9.0,12.0,17.0,-24.0
2020,Berlin,6,54,Hertha BSC,131,VfL Wolfsburg,1,1,draw,2,2020_Hertha BSC_VfL Wolfsburg,21.0,14.0,17.0,8.0
2020,Sinsheim,6,175,TSG 1899 Hoffenheim,80,1. FC Union Berlin,1,3,win_away,4,2020_TSG 1899 Hoffenheim_1. FC Union Berlin,2.0,0.0,0.0,6.0
2020,Bremen,7,134,Werder Bremen,65,1. FC Köln,1,1,draw,2,2020_Werder Bremen_1. FC Köln,35.0,24.0,35.0,-3.0
2020,Bremen,7,134,Werder Bremen,65,1. FC Köln,1,1,draw,2,2020_Werder Bremen_1. FC Köln,34.0,24.0,34.0,-7.0
2020,Augsburg,7,95,FC Augsburg,54,Hertha BSC,0,3,win_away,3,2020_FC Augsburg_Hertha BSC,3.0,9.0,6.0,0.0
2020,Mainz,7,81,1. FSV Mainz 05,9,FC Schalke 04,2,2,draw,4,2020_1. FSV Mainz 05_FC Schalke 04,6.0,7.0,19.0,-26.0
2020,Mainz,7,81,1. FSV Mainz 05,9,FC Schalke 04,2,2,draw,4,2020_1. FSV Mainz 05_FC Schalke 04,6.0,6.0,18.0,-25.0
2020,Leipzig,7,1635,RB Leipzig,112,SC Freiburg,3,0,win_home,3,2020_RB Leipzig_SC Freiburg,4.0,2.0,4.0,5.0
2020,Leipzig,7,1635,RB Leipzig,112,SC Freiburg,3,0,win_home,3,2020_RB Leipzig_SC Freiburg,4.0,1.0,3.0,6.0
2020,Stuttgart,7,16,VfB Stuttgart,91,Eintracht Frankfurt,2,2,draw,4,2020_VfB Stuttgart_Eintracht Frankfurt,42.0,19.0,33.0,13.0
2020,Berlin,7,80,1. FC Union Berlin,83,Arminia Bielefeld,5,0,win_home,5,2020_1. FC Union Berlin_Arminia Bielefeld,6.0,9.0,3.0,4.0
2020,Dortmund,7,7,Borussia Dortmund,40,FC Bayern München,2,3,win_away,5,2020_Borussia Dortmund_FC Bayern München,25.0,29.0,48.0,-78.0
2020,Dortmund,7,7,Borussia Dortmund,40,FC Bayern München,2,3,win_away,5,2020_Borussia Dortmund_FC Bayern München,25.0,29.0,46.0,-73.0
2020,Wolfsburg,7,131,VfL Wolfsburg,175,TSG 1899 Hoffenheim,2,1,win_home,3,2020_VfL Wolfsburg_TSG 1899 Hoffenheim,11.0,7.0,6.0,12.0
2020,Leverkusen,7,6,Bayer Leverkusen,87,Borussia Mönchengladbach,4,3,win_home,7,2020_Bayer Leverkusen_Borussia Mönchengladbach,28.0,26.0,22.0,29.0
2020,Bielefeld,8,83,Arminia Bielefeld,6,Bayer Leverkusen,1,2,win_away,3,2020_Arminia Bielefeld_Bayer Leverkusen,11.0,11.0,12.0,-8.0
2020,München,8,40,FC Bayern München,134,Werder Bremen,1,1,draw,2,2020_FC Bayern München_Werder Bremen,57.0,25.0,26.0,94.0
2020,Gladbach,8,87,Borussia Mönchengladbach,95,FC Augsburg,1,1,draw,2,2020_Borussia Mönchengladbach_FC Augsburg,8.0,7.0,5.0,10.0
2020,Sinsheim,8,175,TSG 1899 Hoffenheim,16,VfB Stuttgart,3,3,draw,6,2020_TSG 1899 Hoffenheim_VfB Stuttgart,6.0,6.0,8.0,-3.0
2020,Gelsenkirchen,8,9,FC Schalke 04,131,VfL Wolfsburg,0,2,win_away,2,2020_FC Schalke 04_VfL Wolfsburg,17.0,16.0,13.0,8.0
2020,Gelsenkirchen,8,9,FC Schalke 04,131,VfL Wolfsburg,0,2,win_away,2,2020_FC Schalke 04_VfL Wolfsburg,17.0,15.0,12.0,11.0
2020,Frankfurt,8,91,Eintracht Frankfurt,1635,RB Leipzig,1,1,draw,2,2020_Eintracht Frankfurt_RB Leipzig,2.0,3.0,3.0,-2.0
2020,Frankfurt,8,91,Eintracht Frankfurt,1635,RB Leipzig,1,1,draw,2,2020_Eintracht Frankfurt_RB Leipzig,1.0,3.0,2.0,-3.0
2020,Berlin,8,54,Hertha BSC,7,Borussia Dortmund,2,5,win_away,7,2020_Hertha BSC_Borussia Dortmund,18.0,18.0,30.0,-28.0
2020,Freiburg,8,112,SC Freiburg,81,1. FSV Mainz 05,1,3,win_away,4,2020_SC Freiburg_1. FSV Mainz 05,13.0,11.0,14.0,-12.0
2020,Köln,8,65,1. FC Köln,80,1. FC Union Berlin,1,2,win_away,3,2020_1. FC Köln_1. FC Union Berlin,5.0,1.0,4.0,11.0
2020,Köln,8,65,1. FC Köln,80,1. FC Union Berlin,1,2,win_away,3,2020_1. FC Köln_1. FC Union Berlin,5.0,1.0,2.0,14.0
2020,Wolfsburg,9,131,VfL Wolfsburg,134,Werder Bremen,5,3,win_home,8,2020_VfL Wolfsburg_Werder Bremen,18.0,9.0,19.0,-2.0
2020,Augsburg,9,95,FC Augsburg,112,SC Freiburg,1,1,draw,2,2020_FC Augsburg_SC Freiburg,5.0,9.0,14.0,-15.0
2020,Augsburg,9,95,FC Augsburg,112,SC Freiburg,1,1,draw,2,2020_FC Augsburg_SC Freiburg,5.0,7.0,14.0,-15.0
2020,Dortmund,9,7,Borussia Dortmund,65,1. FC Köln,1,2,win_away,3,2020_Borussia Dortmund_1. FC Köln,38.0,23.0,27.0,23.0
2020,Dortmund,9,7,Borussia Dortmund,65,1. FC Köln,1,2,win_away,3,2020_Borussia Dortmund_1. FC Köln,36.0,23.0,27.0,17.0
2020,Leipzig,9,1635,RB Leipzig,83,Arminia Bielefeld,2,1,win_home,3,2020_RB Leipzig_Arminia Bielefeld,1.0,1.0,0.0,1.0
2020,Stuttgart,9,16,VfB Stuttgart,40,FC Bayern München,1,3,win_away,4,2020_VfB Stuttgart_FC Bayern München,18.0,20.0,64.0,-94.0
2020,Berlin,9,80,1. FC Union Berlin,91,Eintracht Frankfurt,3,3,draw,6,2020_1. FC Union Berlin_Eintracht Frankfurt,1.0,3.0,4.0,-10.0
2020,Gladbach,9,87,Borussia Mönchengladbach,9,FC Schalke 04,4,1,win_home,5,2020_Borussia Mönchengladbach_FC Schalke 04,38.0,28.0,28.0,41.0
2020,Leverkusen,9,6,Bayer Leverkusen,54,Hertha BSC,0,0,draw,0,2020_Bayer Leverkusen_Hertha BSC,24.0,11.0,13.0,31.0
2020,Mainz,9,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,1,1,draw,2,2020_1. FSV Mainz 05_TSG 1899 Hoffenheim,9.0,7.0,8.0,2.0
2020,Mainz,9,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,1,1,draw,2,2020_1. FSV Mainz 05_TSG 1899 Hoffenheim,8.0,7.0,7.0,-1.0
2020,Berlin,10,54,Hertha BSC,80,1. FC Union Berlin,3,1,win_home,4,2020_Hertha BSC_1. FC Union Berlin,2.0,2.0,2.0,3.0
2020,Berlin,10,54,Hertha BSC,80,1. FC Union Berlin,3,1,win_home,4,2020_Hertha BSC_1. FC Union Berlin,1.0,2.0,1.0,0.0
2020,Bielefeld,10,83,Arminia Bielefeld,81,1. FSV Mainz 05,2,1,win_home,3,2020_Arminia Bielefeld_1. FSV Mainz 05,8.0,3.0,5.0,5.0
2020,Frankfurt,10,91,Eintracht Frankfurt,7,Borussia Dortmund,1,1,draw,2,2020_Eintracht Frankfurt_Borussia Dortmund,30.0,19.0,45.0,-53.0
2020,Freiburg,10,112,SC Freiburg,87,Borussia Mönchengladbach,2,2,draw,4,2020_SC Freiburg_Borussia Mönchengladbach,14.0,12.0,12.0,5.0
2020,Freiburg,10,112,SC Freiburg,87,Borussia Mönchengladbach,2,2,draw,4,2020_SC Freiburg_Borussia Mönchengladbach,13.0,12.0,11.0,6.0
2020,Köln,10,65,1. FC Köln,131,VfL Wolfsburg,2,2,draw,4,2020_1. FC Köln_VfL Wolfsburg,6.0,9.0,13.0,-22.0
2020,Köln,10,65,1. FC Köln,131,VfL Wolfsburg,2,2,draw,4,2020_1. FC Köln_VfL Wolfsburg,5.0,9.0,12.0,-23.0
2020,München,10,40,FC Bayern München,1635,RB Leipzig,3,3,draw,6,2020_FC Bayern München_RB Leipzig,4.0,3.0,1.0,6.0
2020,München,10,40,FC Bayern München,1635,RB Leipzig,3,3,draw,6,2020_FC Bayern München_RB Leipzig,4.0,1.0,1.0,6.0
2020,Bremen,10,134,Werder Bremen,16,VfB Stuttgart,1,2,win_away,3,2020_Werder Bremen_VfB Stuttgart,35.0,33.0,36.0,16.0
2020,Gelsenkirchen,10,9,FC Schalke 04,6,Bayer Leverkusen,0,3,win_away,3,2020_FC Schalke 04_Bayer Leverkusen,18.0,22.0,32.0,-18.0
2020,Gelsenkirchen,10,9,FC Schalke 04,6,Bayer Leverkusen,0,3,win_away,3,2020_FC Schalke 04_Bayer Leverkusen,18.0,21.0,31.0,-17.0
2020,Sinsheim,10,175,TSG 1899 Hoffenheim,95,FC Augsburg,3,1,win_home,4,2020_TSG 1899 Hoffenheim_FC Augsburg,11.0,5.0,4.0,15.0
2020,Wolfsburg,11,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,1,win_home,3,2020_VfL Wolfsburg_Eintracht Frankfurt,19.0,12.0,7.0,15.0
2020,Wolfsburg,11,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,1,win_home,3,2020_VfL Wolfsburg_Eintracht Frankfurt,18.0,12.0,6.0,14.0
2020,Dortmund,11,7,Borussia Dortmund,16,VfB Stuttgart,1,5,win_away,6,2020_Borussia Dortmund_VfB Stuttgart,37.0,24.0,39.0,5.0
2020,Gladbach,11,87,Borussia Mönchengladbach,54,Hertha BSC,1,1,draw,2,2020_Borussia Mönchengladbach_Hertha BSC,25.0,15.0,24.0,1.0
2020,Gladbach,11,87,Borussia Mönchengladbach,54,Hertha BSC,1,1,draw,2,2020_Borussia Mönchengladbach_Hertha BSC,24.0,14.0,24.0,0.0
2020,Freiburg,11,112,SC Freiburg,83,Arminia Bielefeld,2,0,win_home,2,2020_SC Freiburg_Arminia Bielefeld,3.0,5.0,6.0,-5.0
2020,Mainz,11,81,1. FSV Mainz 05,65,1. FC Köln,0,1,win_away,1,2020_1. FSV Mainz 05_1. FC Köln,10.0,8.0,8.0,8.0
2020,Leipzig,11,1635,RB Leipzig,134,Werder Bremen,2,0,win_home,2,2020_RB Leipzig_Werder Bremen,5.0,1.0,2.0,7.0
2020,Leipzig,11,1635,RB Leipzig,134,Werder Bremen,2,0,win_home,2,2020_RB Leipzig_Werder Bremen,3.0,1.0,2.0,1.0
2020,Berlin,11,80,1. FC Union Berlin,40,FC Bayern München,1,1,draw,2,2020_1. FC Union Berlin_FC Bayern München,0.0,0.0,2.0,-3.0
2020,Augsburg,11,95,FC Augsburg,9,FC Schalke 04,2,2,draw,4,2020_FC Augsburg_FC Schalke 04,2.0,7.0,9.0,-11.0
2020,Leverkusen,11,6,Bayer Leverkusen,175,TSG 1899 Hoffenheim,4,1,win_home,5,2020_Bayer Leverkusen_TSG 1899 Hoffenheim,14.0,4.0,6.0,16.0
2020,Frankfurt,12,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,3,3,draw,6,2020_Eintracht Frankfurt_Borussia Mönchengladbach,34.0,26.0,32.0,2.0
2020,Frankfurt,12,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,3,3,draw,6,2020_Eintracht Frankfurt_Borussia Mönchengladbach,34.0,26.0,30.0,6.0
2020,Berlin,12,54,Hertha BSC,81,1. FSV Mainz 05,0,0,draw,0,2020_Hertha BSC_1. FSV Mainz 05,13.0,14.0,9.0,15.0
2020,Berlin,12,54,Hertha BSC,81,1. FSV Mainz 05,0,0,draw,0,2020_Hertha BSC_1. FSV Mainz 05,13.0,14.0,7.0,18.0
2020,Stuttgart,12,16,VfB Stuttgart,80,1. FC Union Berlin,2,2,draw,4,2020_VfB Stuttgart_1. FC Union Berlin,1.0,1.0,0.0,2.0
2020,Bremen,12,134,Werder Bremen,7,Borussia Dortmund,1,2,win_away,3,2020_Werder Bremen_Borussia Dortmund,41.0,19.0,44.0,3.0
2020,Bremen,12,134,Werder Bremen,7,Borussia Dortmund,1,2,win_away,3,2020_Werder Bremen_Borussia Dortmund,41.0,18.0,43.0,5.0
2020,Gelsenkirchen,12,9,FC Schalke 04,112,SC Freiburg,0,2,win_away,2,2020_FC Schalke 04_SC Freiburg,23.0,9.0,18.0,12.0
2020,Bielefeld,12,83,Arminia Bielefeld,95,FC Augsburg,0,1,win_away,1,2020_Arminia Bielefeld_FC Augsburg,0.0,0.0,4.0,-8.0
2020,München,12,40,FC Bayern München,131,VfL Wolfsburg,2,1,win_home,3,2020_FC Bayern München_VfL Wolfsburg,36.0,6.0,4.0,78.0
2020,Sinsheim,12,175,TSG 1899 Hoffenheim,1635,RB Leipzig,0,1,win_away,1,2020_TSG 1899 Hoffenheim_RB Leipzig,2.0,2.0,4.0,1.0
2020,Sinsheim,12,175,TSG 1899 Hoffenheim,1635,RB Leipzig,0,1,win_away,1,2020_TSG 1899 Hoffenheim_RB Leipzig,2.0,2.0,2.0,5.0
2020,Köln,12,65,1. FC Köln,6,Bayer Leverkusen,0,4,win_away,4,2020_1. FC Köln_Bayer Leverkusen,16.0,24.0,24.0,-12.0
2020,Berlin,13,80,1. FC Union Berlin,7,Borussia Dortmund,2,1,win_home,3,2020_1. FC Union Berlin_Borussia Dortmund,1.0,0.0,1.0,-3.0
2020,Augsburg,13,95,FC Augsburg,91,Eintracht Frankfurt,0,2,win_away,2,2020_FC Augsburg_Eintracht Frankfurt,7.0,5.0,4.0,0.0
2020,Gladbach,13,87,Borussia Mönchengladbach,175,TSG 1899 Hoffenheim,1,2,win_away,3,2020_Borussia Mönchengladbach_TSG 1899 Hoffenheim,7.0,11.0,8.0,4.0
2020,Gladbach,13,87,Borussia Mönchengladbach,175,TSG 1899 Hoffenheim,1,2,win_away,3,2020_Borussia Mönchengladbach_TSG 1899 Hoffenheim,6.0,10.0,8.0,1.0
2020,Mainz,13,81,1. FSV Mainz 05,134,Werder Bremen,0,1,win_away,1,2020_1. FSV Mainz 05_Werder Bremen,9.0,6.0,13.0,-7.0
2020,Mainz,13,81,1. FSV Mainz 05,134,Werder Bremen,0,1,win_away,1,2020_1. FSV Mainz 05_Werder Bremen,7.0,6.0,13.0,-14.0
2020,Leipzig,13,1635,RB Leipzig,65,1. FC Köln,0,0,draw,0,2020_RB Leipzig_1. FC Köln,4.0,1.0,1.0,7.0
2020,Gelsenkirchen,13,9,FC Schalke 04,83,Arminia Bielefeld,0,1,win_away,1,2020_FC Schalke 04_Arminia Bielefeld,17.0,7.0,6.0,30.0
2020,Leverkusen,13,6,Bayer Leverkusen,40,FC Bayern München,1,2,win_away,3,2020_Bayer Leverkusen_FC Bayern München,18.0,16.0,48.0,-58.0
2020,Leverkusen,13,6,Bayer Leverkusen,40,FC Bayern München,1,2,win_away,3,2020_Bayer Leverkusen_FC Bayern München,17.0,16.0,47.0,-57.0
2020,Freiburg,13,112,SC Freiburg,54,Hertha BSC,4,1,win_home,5,2020_SC Freiburg_Hertha BSC,11.0,17.0,14.0,-5.0
2020,Freiburg,13,112,SC Freiburg,54,Hertha BSC,4,1,win_home,5,2020_SC Freiburg_Hertha BSC,10.0,17.0,13.0,-5.0
2020,Wolfsburg,13,131,VfL Wolfsburg,16,VfB Stuttgart,1,0,win_home,1,2020_VfL Wolfsburg_VfB Stuttgart,18.0,6.0,18.0,6.0
2020,Berlin,14,54,Hertha BSC,9,FC Schalke 04,3,0,win_home,3,2020_Hertha BSC_FC Schalke 04,28.0,13.0,37.0,-23.0
2020,Gelsenkirchen,15,9,FC Schalke 04,175,TSG 1899 Hoffenheim,4,0,win_home,4,2020_FC Schalke 04_TSG 1899 Hoffenheim,8.0,6.0,8.0,6.0
2020,Leipzig,15,1635,RB Leipzig,7,Borussia Dortmund,1,3,win_away,4,2020_RB Leipzig_Borussia Dortmund,2.0,1.0,3.0,-3.0
2020,Dortmund,16,7,Borussia Dortmund,81,1. FSV Mainz 05,1,1,draw,2,2020_Borussia Dortmund_1. FSV Mainz 05,15.0,7.0,4.0,20.0
2020,Wolfsburg,16,131,VfL Wolfsburg,1635,RB Leipzig,2,2,draw,4,2020_VfL Wolfsburg_RB Leipzig,2.0,1.0,3.0,-4.0
2020,München,16,40,FC Bayern München,112,SC Freiburg,2,1,win_home,3,2020_FC Bayern München_SC Freiburg,26.0,8.0,4.0,54.0
2020,Frankfurt,16,91,Eintracht Frankfurt,9,FC Schalke 04,3,1,win_home,4,2020_Eintracht Frankfurt_FC Schalke 04,33.0,24.0,33.0,2.0
2020,Leverkusen,17,6,Bayer Leverkusen,7,Borussia Dortmund,2,1,win_home,3,2020_Bayer Leverkusen_Borussia Dortmund,27.0,22.0,33.0,-17.0
